18,6,00:24:45.5
11,7,00:29:14.9
27,8,00:35:23.5
1,1,00:23:23.9
49,2,00:23:26.5
17,3,00:23:27.5
27,4,00:25:44.7
11,5,00:28:02.1
4,6,00:28:05.0
13,7,00:29:44.7
18,8,00:29:47.4
47,9,00:31:29.5
28,10,00:33:44.7
53,11,00:35:12.8
26,12,00:42:59.0
49,1,00:22:45.9
13,2,00:23:02.9
44,3,00:25:19.5
1,4,00:25:20.5
11,5,00:28:26.5
28,6,00:29:07.0
50,7,00:34:36.0
27,8,00:34:59.6
1,1,00:24:24.1
13,2,00:24:26.3
44,3,00:24:27.9
28,4,00:27:11.6
49,5,00:29:52.5
18,6,00:30:02.2
47,7,00:30:16.9
26,8,00:30:18.0
11,9,00:34:06.3
100,1,00:22:30.0
44,2,00:22:45.0
49,3,00:22:46.0
26,4,00:24:47.3
96,5,00:28:46.1
1,6,00:28:47.5
11,7,00:29:07.0
13,8,00:29:19.2
38,9,00:29:46.0
28,10,00:30:26.9
47,11,00:32:26.0
27,12,00:38:33.5
3,1,00:22:00.4
99,2,00:24:23.0
53,3,00:24:25.7
1,4,00:24:26.6
47,5,00:24:43.4
38,6,00:25:42.3
100,7,00:26:59.4
44,8,00:27:59.7
28,9,00:28:03.9
177,10,00:29:56.6
35,11,00:30:05.7
96,12,00:30:11.7
31,13,00:30:13.8
23,14,00:30:24.6
88,15,00:30:25.7
4,16,00:31:19.2
11,17,00:49:36.7
49,18,00:49:39.3
18,19,00:49:50.1
44,1,00:23:15.0
31,2,00:24:09.0
178,3,00:24:41.0
88,4,00:26:38.0
11,5,00:28:31.1
177,6,00:28:36.6
28,7,00:29:13.5
4,8,00:32:28.8
26,9,00:36:26.6
18,10,00:42:22.8
47,11,00:42:30.4
96,12,00:42:33.6
1,1,00:23:16.1
38,2,00:23:20.8
28,3,00:24:21.1
44,4,00:24:39.0
11,5,00:27:35.9
47,6,00:27:42.4
88,7,00:27:55.6
13,8,00:29:35.5
49,9,00:31:08.9
31,10,00:32:44.9
44,1,00:24:18.2
1,2,00:26:04.5
88,3,00:26:39.7
28,4,00:26:56.1
177,5,00:28:30.6
11,6,00:29:11.3
4,7,00:31:52.2
53,8,00:34:31.6
26,9,00:35:37.1
49,10,00:39:33.6
177,1,00:21:00.0
49,2,00:22:30.0
18,3,00:27:37.0
44,4,00:28:14.0
96,5,00:29:38.8
11,6,00:29:39.1
28,7,00:29:39.2
88,8,00:30:06.3
26,9,00:30:43.0
1,10,00:33:03.7
53,11,00:34:23.9
44,1,00:24:44.0
1,2,00:24:50.5
100,3,00:25:14.3
47,4,00:25:40.7
26,5,00:26:40.4
49,6,00:27:09.6
39,7,00:27:33.5
31,8,00:28:10.7
18,9,00:28:11.6
177,10,00:28:12.7
101,11,00:28:53.6
11,12,00:28:54.9
28,13,00:31:04.7
4,14,00:32:57.3
53,15,00:34:13.9
88,1,00:23:03.0
44,2,00:23:28.0
1,3,00:24:05.2
26,4,00:24:12.0
47,5,00:26:41.7
11,6,00:29:39.0
28,7,00:34:01.7
53,8,00:34:43.4
44,1,00:21:53.7
28,2,00:21:56.9
26,3,00:26:51.4
18,4,00:28:44.8
177,5,00:29:17.0
88,6,00:30:08.5
4,7,00:30:16.3
53,8,00:34:28.0
2,9,00:34:29.1
177,1,00:21:17.5
44,2,00:23:58.0
1,3,00:24:08.6
49,4,00:26:06.9
26,5,00:28:05.2
11,6,00:29:56.4
